gene_id	log2FC_RNA	lfcSE_RNA	pvalue_RNA	padj_RNA	baseMean_counts_RNA	log2FC_basis_RNA	TPM_RNA_NitrogenPlus	TPM_RNA_NitrogenMinus	RPKM_RNA_NitrogenPlus	RPKM_RNA_NitrogenMinus	FPKM_RNA_NitrogenPlus	FPKM_RNA_NitrogenMinus	log2FC_Ribo	lfcSE_Ribo	pvalue_Ribo	padj_Ribo	baseMean_counts_Ribo	log2FC_basis_Ribo	TPM_Ribo_NitrogenPlus	TPM_Ribo_NitrogenMinus	RPKM_Ribo_NitrogenPlus	RPKM_Ribo_NitrogenMinus	FPKM_Ribo_NitrogenPlus	FPKM_Ribo_NitrogenMinus	log2FC_TE_deseq2	lfcSE_TE_deseq2	stat_TE_deseq2	pvalue_TE_deseq2	padj_TE_deseq2	log2FC_TE_xtail	pvalue_TE_xtail	padj_TE_xtail	log2FC_TE_riborex	pvalue_TE_riborex	padj_TE_riborex	mode	mode_basis	n_TE_methods_sig
MM_RS02145	-0.574599827590114	0.518918256071206	0.268162876193102	0.493372782725485	290.167628575716	raw_counts / DESeq2 median-of-ratios	0.502	0.291	108.018	62.67	108.018	62.67	-0.993247705406147	0.440238855913953	0.0240608389827354	0.0828575651509152	481.360030670806	raw_counts / DESeq2 median-of-ratios	1.998	1.642	115.846	72.41	115.846	72.41	-0.516595893068437	0.641353020115705	-0.80547822628985	0.420543766218498	0.795366876337757	-0.425918066322298	0.38831827480795	0.775375147216485	-0.955085549422009	0.213866176038671	0.477015348903548	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS07245	-0.374692563514202	0.54809087717225	0.494207456268295	0.694623013809195	59.8934648108877	raw_counts / DESeq2 median-of-ratios	0.736	0.554	155.848	117.004	155.848	117.004	-0.9105912099891	0.466734657252347	0.0510591118840893	0.144555879055446	723.577226907428	raw_counts / DESeq2 median-of-ratios	20.438	19.661	1233.973	899.495	1233.973	899.495	-0.506682988495132	0.637132797107347	-0.79525491513783	0.42646523354972	0.795366876337757	-0.537238780731254	0.288998175743836	0.702596071687596	-0.877866721105235	0.165377374914022	0.413650285791821	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS15335	1.31819599473377	0.568239947795506	0.0203523692477519	0.0897832377700641	93.3598721893387	raw_counts / DESeq2 median-of-ratios	0.299	0.676	62.854	145.734	62.854	145.734	0.850366815738607	0.499112083778102	0.0884260790091544	0.214784582909718	515.735315968154	raw_counts / DESeq2 median-of-ratios	5.017	13.656	284.388	620.428	284.388	620.428	-0.471434308183598	0.59272663657114	-0.795365484012656	0.426400931717945	0.795366876337757	-0.469595523764119	0.376822065040915	0.76523408722645	0.888548841031921	0.267128830213558	0.533039747827357	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS04515	-0.267785161765746	0.431312610287059	0.53469110908388	0.723512417554927	143.144944727204	raw_counts / DESeq2 median-of-ratios	0.155	0.117	32.998	25.017	32.998	25.017	-0.736946497054105	0.462461173573066	0.111040983624172	0.251004945967206	421.640881855918	raw_counts / DESeq2 median-of-ratios	1.034	1.128	62.338	50.151	62.338	50.151	-0.451956905424639	0.563572051031356	-0.801950530721924	0.422581574598477	0.795366876337757	-0.474637887261008	0.340150323409441	0.738605983722082	-0.702905901165558	0.22395904634785	0.490505801258927	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS02380	0.111459087638772	0.527284089078363	0.832588132467958	0.922154175875939	88.2343336778673	raw_counts / DESeq2 median-of-ratios	0.334	0.362	70.721	75.993	70.721	75.993	-0.335490480540802	0.495675742483606	0.498510918382095	0.668686497012225	479.778149658817	raw_counts / DESeq2 median-of-ratios	4.651	5.922	270.249	277.703	270.249	277.703	-0.447957984799481	0.559922878806742	-0.800035150830288	0.423690431655931	0.795366876337757	-0.453995307562464	0.384177561382206	0.771275770891878	-0.300859978536337	0.637891192004468	0.817114748985652	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS09080	-0.656387541796351	0.402707832340309	0.103115261107302	0.269452010172196	233.678370696742	raw_counts / DESeq2 median-of-ratios	0.428	0.259	90.999	54.856	90.999	54.856	-0.230775019138092	0.42488178269752	0.587025753215794	0.740110975868605	504.102240396874	raw_counts / DESeq2 median-of-ratios	1.67	2.491	99.355	111.287	99.355	111.287	0.43103919557739	0.537669351557015	0.801680799415406	0.422737625269436	0.795366876337757	0.41830304161307	0.369830754107767	0.759132357681009	-0.196013460627539	0.70148486762807	0.860165627088008	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS02450	0.662375355871396	0.45325879231406	0.143916014022098	0.33636675418068	197.572861386084	raw_counts / DESeq2 median-of-ratios	0.336	0.526	71.575	110.632	71.575	110.632	0.215240285868309	0.45158702389365	0.633625044919522	0.775803227632764	3988.74641849112	raw_counts / DESeq2 median-of-ratios	16.087	33.425	967.427	1532.259	967.427	1532.259	-0.404213618280164	0.509539140142361	-0.793292578401788	0.427607379803466	0.796095886962963	-0.454033900354255	0.34348270947543	0.739392797764235	0.247916378726374	0.65814665241934	0.832511131624849	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS15665	-0.215922053126913	0.448471795304125	0.630188298825566	0.795134682053789	135.94133674319	raw_counts / DESeq2 median-of-ratios	0.159	0.132	33.877	27.907	33.877	27.907	-0.650403226006291	0.435905344493912	0.135679629740673	0.287331355686258	984.403650795797	raw_counts / DESeq2 median-of-ratios	2.637	2.965	157.727	135.217	157.727	135.217	-0.416595262489895	0.527077124397188	-0.790387674225761	0.429301398320756	0.798178337092344	-0.441973414946079	0.34770105679654	0.74048246152762	-0.616797059669394	0.259563549536929	0.527810628857845	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS13840	0.608584657539743	0.381121820403033	0.110304834689395	0.281772286049511	387.439510407719	raw_counts / DESeq2 median-of-ratios	2.115	3.007	451.109	640.383	451.109	640.383	1.01888921192472	0.469895690215431	0.0301335405317631	0.0984772456926316	901.375133375422	raw_counts / DESeq2 median-of-ratios	8.05	29.877	486.152	1316.862	486.152	1316.862	0.415940232801073	0.527109892371443	0.789095858037831	0.43005598261761	0.798510907484103	0.40462789315321	0.415700779389332	0.789374725445289	1.05340286837645	0.0744397697789086	0.258042267596868	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS04755	-0.483500046689982	0.499420758003177	0.332983620153154	0.55491328039954	97.9752273858548	raw_counts / DESeq2 median-of-ratios	0.714	0.472	152.905	100.44	152.905	100.44	-1.06563457975827	0.590074171205788	0.0709287629267188	0.181876723941267	1148.60346628067	raw_counts / DESeq2 median-of-ratios	16.918	16.451	1063.767	733.275	1063.767	733.275	-0.459382577393236	0.585423137769774	-0.784701778517497	0.432628439781883	0.801142384482605	-0.588410780445463	0.324166368571335	0.724583349102129	-1.03446306927053	0.196165187874396	0.448719323482722	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS00560	-0.247288310523792	0.409808596065103	0.54622671178157	0.732900150319716	223.095340785758	raw_counts / DESeq2 median-of-ratios	0.401	0.305	85.263	65.615	85.263	65.615	-0.672160748640341	0.415479504855352	0.105706741195666	0.242409731962193	418.121273586216	raw_counts / DESeq2 median-of-ratios	1.852	1.924	108.256	87.137	108.256	87.137	-0.422866104031999	0.538492340391093	-0.785277843924173	0.432290683239314	0.801142384482605	-0.430645947017394	0.352476784487732	0.745863537013467	-0.636756135471273	0.20088942790092	0.45473454990657	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS15725	-0.611160769926574	0.52416907861461	0.243630162417673	0.46452928097341	122.881073043043	raw_counts / DESeq2 median-of-ratios	0.327	0.187	70.218	40.335	70.218	40.335	-1.08086250540628	0.522748368536836	0.038672615323515	0.118522815729743	420.353077395486	raw_counts / DESeq2 median-of-ratios	2.309	2.093	142.146	94.022	142.146	94.022	-0.443133289428783	0.566625925719417	-0.782056149065467	0.434181575993952	0.802946461204816	-0.477019312165158	0.382343583695527	0.769502729099829	-1.04906510132332	0.176761868170234	0.424681304496828	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS13580	-0.944916819101763	0.362232379603383	0.00909153260316585	0.0498304969532123	646.348297406581	raw_counts / DESeq2 median-of-ratios	1.152	0.563	244.555	119.944	244.555	119.944	-1.49489899800016	0.538954585587104	0.00554225514768775	0.0265505537865652	3225.57453154152	raw_counts / DESeq2 median-of-ratios	11.981	8.179	740.197	376.503	740.197	376.503	-0.469438640170324	0.603317948124476	-0.778094935895177	0.436513047928999	0.802975593471514	-0.554947646519983	0.3133247213937	0.715188675893998	-1.46410043484099	0.0258668728335697	0.126965248712063	Transcriptional	TE from deseq2, alpha = 0.05	0
MM_RS04275	-0.635541591111339	0.742194028412528	0.391831232000622	0.606387362921351	304.178565782016	raw_counts / DESeq2 median-of-ratios	0.484	0.287	100.339	62.077	100.339	62.077	-0.574434760739269	0.642153622481952	0.371030823383169	0.555885477158789	366.942819777377	raw_counts / DESeq2 median-of-ratios	1.362	1.504	78.606	62.474	78.606	62.474	-0.629424018285543	0.808901799799786	-0.778121668713476	0.436497289516609	0.802975593471514	0.0591522422003461	0.955494948423878	0.995380135893901	-0.531528122810641	0.670119769236124	0.838733051184439	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS07775	0.707291519742472	0.574314270488575	0.218120625416107	0.438519568448259	105.528500890058	raw_counts / DESeq2 median-of-ratios	0.35	0.546	75.32	115.168	75.32	115.168	0.24198556933338	0.478576052225742	0.61311178099176	0.76039069714382	983.539734355673	raw_counts / DESeq2 median-of-ratios	8.637	16.432	497.742	714.169	497.742	714.169	-0.576437170846404	0.739224455661966	-0.779786391577389	0.435516617711848	0.802975593471514	-0.471045357091325	0.367287774769625	0.75738415394476	0.280801162367051	0.728205470062715	0.874779306671862	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS00970	-1.20561287817014	0.440163432637399	0.00616241436282637	0.0374919408181116	130.042938069325	raw_counts / DESeq2 median-of-ratios	0.517	0.208	109.632	44.488	109.632	44.488	-2.17700201860852	0.721620852171469	0.00255439343718838	0.0144843376395133	1166.55089827003	raw_counts / DESeq2 median-of-ratios	8.934	4.291	579.264	199.358	579.264	199.358	-0.633091517219062	0.817257369147154	-0.774653788536312	0.438544264331259	0.80457790294637	-0.977508617731944	0.174086657322213	0.587679657221262	-2.149029633673	0.0175783418807971	0.0990573514570243	Transcriptional	TE from deseq2, alpha = 0.05	0
MM_RS04735	0.751582100272759	0.499405421827659	0.132335948339456	0.31961136614105	88.4824389072325	raw_counts / DESeq2 median-of-ratios	0.162	0.254	34.758	54.05	34.758	54.05	0.343978783712226	0.447360014501605	0.441947808894155	0.623056217110371	551.350638346024	raw_counts / DESeq2 median-of-ratios	2.388	5.413	142.942	239.34	142.942	239.34	-0.442803152998283	0.571394565081678	-0.774951635976774	0.438368238555925	0.80457790294637	-0.413771410548405	0.391674337684476	0.777194294771827	0.378597748592371	0.562307445983331	0.780041919256327	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS05015	-0.590557373893686	0.663175896172194	0.373198084821573	0.592901409175004	34.8204894793676	raw_counts / DESeq2 median-of-ratios	0.949	0.57	200.123	123.088	200.123	123.088	-1.35705089114773	0.586000297149095	0.0205699926453624	0.0732165843667447	821.036665044623	raw_counts / DESeq2 median-of-ratios	48.57	38.379	3049.989	1720.843	3049.989	1720.843	-0.621685337333722	0.811271487653034	-0.7663098565589	0.44349195489291	0.805135263660296	-0.755546624514817	0.2239488488604	0.647712941096886	-1.32607513834026	0.106072800027267	0.323140571776803	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS18870	-0.543924714670727	0.452621601903911	0.229471787120413	0.450487176229207	283.549461780319	raw_counts / DESeq2 median-of-ratios	18.26	10.723	3886.536	2331.361	3886.536	2331.361	-0.986141674965004	0.433562709377822	0.0229354850352641	0.0796904156897372	696.002871887862	raw_counts / DESeq2 median-of-ratios	111.081	91.725	6445.724	4046.25	6445.724	4046.25	-0.406270496460638	0.527263781158613	-0.770526083866213	0.440987888467196	0.805135263660296	-0.447876480146782	0.341468624763008	0.738665273353123	-0.950042828462511	0.0677676858727918	0.242119650478845	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS13565	-0.19792892075165	0.454018947651471	0.662874028887475	0.81508311354486	269.895259794483	raw_counts / DESeq2 median-of-ratios	0.864	0.757	183.194	159.111	183.194	159.111	-0.688575103202826	0.448593893510408	0.124792875962344	0.272506888116009	2528.59145746197	raw_counts / DESeq2 median-of-ratios	18.693	20.872	1125.778	951.739	1125.778	951.739	-0.435011023737331	0.566572558515263	-0.767794022494319	0.442609566331858	0.805135263660296	-0.496119773579798	0.298490773663866	0.708799036872553	-0.655715455376857	0.243776034100277	0.509309453345882	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS09590	-0.025531442437651	0.441930509286441	0.95392982161067	0.975971845730044	438.006322138267	raw_counts / DESeq2 median-of-ratios	0.799	0.683	169.139	148.292	169.139	148.292	-0.467754781622329	0.485525699032859	0.335347525613153	0.523046038291456	996.359527294532	raw_counts / DESeq2 median-of-ratios	4.215	5.544	253.435	241.261	253.435	241.261	-0.430774694595914	0.55928073096799	-0.770229816161089	0.441163580211693	0.805135263660296	-0.447572654503397	0.379080194672645	0.768159631671051	-0.432867099356822	0.482149193200477	0.726896551814618	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS08715	-0.0428351284978651	0.421416635775319	0.919038017761183	0.964872886436236	175.620479429523	raw_counts / DESeq2 median-of-ratios	0.16	0.15	34.116	31.707	34.116	31.707	0.353295590590067	0.421715500982989	0.402166557072474	0.585791252970194	1008.40776580451	raw_counts / DESeq2 median-of-ratios	1.622	3.656	96.856	164.234	96.856	164.234	0.411570103151069	0.535722485177625	0.76825243393435	0.442337227791581	0.805135263660296	0.389443882151573	0.396535620118396	0.778334353268413	0.387656981986356	0.453628404098934	0.703204361962103	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS08960	-0.297494983797736	0.480812224133944	0.536091452700764	0.724729036054313	93.3288938499066	raw_counts / DESeq2 median-of-ratios	0.452	0.329	96.456	70.847	96.456	70.847	0.399669474730294	0.675835281850177	0.55427177935901	0.713284175076759	545.664510141849	raw_counts / DESeq2 median-of-ratios	4.982	9.978	280.536	415.905	280.536	415.905	0.565880217876778	0.737521959376658	0.767272364818875	0.442919595573095	0.805135263660296	0.692040099673056	0.306390473574946	0.712909206110833	0.441030165658995	0.608892512032986	0.800276144443754	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS09600	-1.76927901749518	0.428297958434458	3.61261413096693e-05	0.000639428550486396	201.818701203988	raw_counts / DESeq2 median-of-ratios	1.151	0.302	244.623	65.11	244.623	65.11	-1.16479806787646	0.593589229549763	0.0497279744077444	0.142303582107994	202.337451764189	raw_counts / DESeq2 median-of-ratios	2.102	1.698	125.535	71.591	125.535	71.591	0.469740135545947	0.6185158516643	0.759463373949062	0.447575415716198	0.807394532822694	0.598158313017938	0.332222103199237	0.729478048069776	-1.13138953734128	0.112522638751494	0.335016382495945	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS10565	1.2264841422055	0.541416027815511	0.0234926434404101	0.0987374220630313	155.007592215503	raw_counts / DESeq2 median-of-ratios	0.307	0.612	64.711	133.656	64.711	133.656	0.64910271475007	0.498282473674907	0.192683962970799	0.36347919612296	2524.59574358642	raw_counts / DESeq2 median-of-ratios	12.716	37.561	775.331	1650.135	775.331	1650.135	-0.501914847893709	0.659308742822104	-0.761274370100589	0.446493205731174	0.807394532822694	-0.580320854413458	0.266851612995188	0.682639036820031	0.682785741464801	0.328469408724924	0.605578043984824	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS17510	0.52112528717778	0.474201647654564	0.271788600284858	0.495309865305713	174.736981521453	raw_counts / DESeq2 median-of-ratios	0.206	0.296	43.638	62.337	43.638	62.337	0.0294815488352649	0.427037787190254	0.944959904957381	0.967078966436383	774.52795377889	raw_counts / DESeq2 median-of-ratios	2.26	4.082	134.984	182.373	134.984	182.373	-0.465151304347841	0.612273236960281	-0.759711965620369	0.447426774774816	0.807394532822694	-0.49736354403657	0.285217123889771	0.699439703792991	0.0638429375841184	0.911829831867314	0.971871255499964	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS06315	0.261488265912731	0.62341193126642	0.67488947925919	0.822038076876579	206.90060450525	raw_counts / DESeq2 median-of-ratios	0.449	0.484	93.65	104.907	93.65	104.907	-0.0236109546487128	0.499019588460457	0.96226242423434	0.977833013623245	1210.16809024234	raw_counts / DESeq2 median-of-ratios	7.08	10.797	403.321	471.567	403.321	471.567	-0.451752548313815	0.59492502596306	-0.759343662812841	0.447647004859879	0.807394532822694	-0.286836073788816	0.600778622681831	0.873929242231664	0.0161775027874442	0.986334486207106	0.994081894645364	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS11450	-0.247030799546	0.415244036855897	0.551906901151737	0.736220189018007	334.301887946647	raw_counts / DESeq2 median-of-ratios	0.28	0.207	59.785	44.799	59.785	44.799	-0.63748363096318	0.403287297804143	0.113942451332043	0.255888964174823	1144.49650980312	raw_counts / DESeq2 median-of-ratios	2.268	2.483	133.638	110.913	133.638	110.913	-0.381503164938974	0.505709904362445	-0.75439132523999	0.450614278933834	0.811690915430166	-0.395897324130407	0.374008550673477	0.761584246758815	-0.602313501482716	0.227591417872636	0.492708213795171	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS03685	0.512846188205129	0.419714009771069	0.221747572393708	0.442971215625653	292.550634125649	raw_counts / DESeq2 median-of-ratios	0.891	1.206	190.547	255.579	190.547	255.579	0.139521372149764	0.428496944563135	0.744722125894987	0.854237295404904	2081.40299904379	raw_counts / DESeq2 median-of-ratios	14.856	28.792	884.394	1272.05	884.394	1272.05	-0.39454725725807	0.525616151087987	-0.750637621087911	0.452870773433884	0.813642179731602	-0.380129722153014	0.410411404152131	0.784492461347592	0.174535699838033	0.764489569822327	0.893256093088542	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS14065	0.37319092184666	0.480117117408096	0.436986848734341	0.649773355300877	108.218276994562	raw_counts / DESeq2 median-of-ratios	0.35	0.423	73.991	90.368	73.991	90.368	-0.11498459990237	0.477095631430144	0.809547720578942	0.897649382625896	553.797861841259	raw_counts / DESeq2 median-of-ratios	4.266	7.146	257.99	327.822	257.99	327.822	-0.49130217742066	0.658060345286578	-0.746591374088502	0.455310256842657	0.816033023616829	-0.49391137733701	0.32977399360185	0.728390938848296	-0.0826030457063258	0.901041735067164	0.96695365602222	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS01335	0.367956401807382	0.46876214109519	0.432480934540284	0.644275336128236	474.470531890522	raw_counts / DESeq2 median-of-ratios	0.737	0.88	155	188.951	155	188.951	0.00497000423392095	0.40700354023485	0.990257109080904	0.995769568757791	1862.99643916781	raw_counts / DESeq2 median-of-ratios	7.087	12.247	419.089	545.268	419.089	545.268	-0.434787101553095	0.582450656559207	-0.746478859036015	0.455378197750127	0.816033023616829	-0.366058119110304	0.417587058769835	0.79070924715269	0.040108224151536	0.953100758903353	0.983048936716499	Unchanged	TE from deseq2, alpha = 0.05	0
