gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
MM_RS04380	1010.9943	836.8352	800.7555	306.3869	2040.9119	2053.0231	862.9337	1021.5971
MM_RS04385	97.6357	89.0226	71.9849	50.5848	13.9999	20.9808	15.6697	14.133
MM_RS04390	6.1574	7.1418	5.222	2.0563	2.1882	2.9304	2.114	4.06
MM_RS04395	36.1067	43.9212	67.2904	24.4872	13.0947	14.9225	22.8794	22.2681
MM_RS04400	137.902	173.6454	156.0353	95.2773	102.1414	266.5284	119.9233	133.6314
MM_RS04405	1612.6448	2434.9512	1924.8438	2134.583	185.1197	445.4701	240.9602	549.2272
MM_RS04410	115.8804	99.7844	75.8059	53.9738	76.511	78.9265	39.0123	59.5395
MM_RS04415	283.9915	320.4476	377.2348	81.1621	119.9658	105.7924	56.2219	60.0564
MM_RS04420	555.0557	400.6412	682.9959	125.8013	80.7555	73.2534	80.7769	29.6874
MM_RS04425	141.3094	151.4171	211.3564	34.3169	46.3169	56.6657	36.4944	16.8772
MM_RS04430	175.2808	213.4223	107.6644	71.6932	29.3656	75.1811	15.7613	19.2095
MM_RS04435	15.789	20.5697	9.9865	3.1547	5.7071	12.2611	8.3541	11.4776
MM_RS04440	454.5569	678.6837	173.3784	185.7223	17.1961	43.7645	13.8444	11.3275
MM_RS04445	442.4995	569.434	396.376	104.3103	193.9468	140.3931	16.8805	44.8877
MM_RS04450	281.7012	272.4967	211.2166	80.0349	59.1391	43.3737	36.1198	36.3817
MM_RS04455	20.6141	28.8309	13.5232	17.6867	6.7548	10.082	14.0249	10.9092
MM_RS04460	142.36	99.5927	154.3918	142.5487	234.776	290.626	307.8263	452.093
MM_RS04465	186.2885	153.1591	164.7634	164.4657	85.6183	115.6633	111.9721	115.5612
MM_RS04470	65.9301	117.4927	427.0066	324.6484	10.934	29.531	45.9007	51.8323
MM_RS04475	172.979	123.278	240.4829	126.1517	43.3532	179.1331	83.9644	143.0134
MM_RS04480	1194.6218	1369.7638	662.6219	330.2847	71.3748	443.3759	172.3897	128.0635
MM_RS04485	3451.2827	4453.5132	3707.311	2560.4347	368.4557	944.9471	432.6936	717.6386
MM_RS04490	2044.4363	5914.9618	980.0419	738.4603	440.4161	1094.7753	527.923	593.6564
MM_RS04495	67.4205	127.7157	236.3445	170.8056	31.7149	74.2558	114.3683	90.3721
MM_RS04500	119.4923	106.2102	57.8819	42.1846	38.8269	81.9135	56.4103	55.0967
MM_RS04505	160.7159	144.1904	132.2668	92.7925	33.2362	75.3422	35.5646	69.4179
MM_RS04510	150.9267	131.3045	106.6197	111.5516	81.1243	122.001	36.7045	85.6414
MM_RS04515	49.1345	51.1666	64.9699	59.7055	20.9755	29.0583	28.1453	37.8513
MM_RS04520	108.4176	134.9127	352.507	203.6668	36.6086	75.0416	67.5034	89.3292
MM_RS04525	202.718	187.2598	245.3018	400.4147	34.9785	68.2445	93.9787	89.3961
MM_RS04530	138.7506	164.3168	288.2703	239.5576	37.0397	57.4822	39.9986	57.1379
MM_RS04535	114.3564	120.8767	202.9304	116.9501	79.7728	91.9842	181.5037	281.3363
MM_RS04540	69.3882	60.449	462.9244	347.1391	38.9183	73.8573	111.089	183.048
MM_RS04545	89.9535	93.7704	393.0855	408.1906	28.4184	22.7256	82.8511	80.8121
MM_RS04550	85.1364	71.8505	348.7877	296.5122	11.7463	22.7471	64.2275	48.897
MM_RS04555	47.6652	37.2522	150.2929	86.106	58.8803	59.2994	153.0131	177.1141
MM_RS04560	5.62	9.0738	7.5504	7.2853	1.9759	2.5939	8.4841	8.9311
MM_RS04565	87.4049	94.4935	79.3422	36.745	27.0281	32.8	61.7515	53.1715
MM_RS04575	324.4993	296.0997	213.5435	171.4342	165.5563	283.257	186.3618	159.3071
MM_RS04580	59.4582	52.0433	59.2362	37.6041	13.6057	10.7178	20.5384	42.4781
MM_RS04585	74.4527	144.7272	56.6884	8.0441	36.3808	28.6588	23.4319	20.7696
MM_RS04590	43.7303	60.1613	44.4309	36.8919	13.348	18.816	14.14	13.0347
MM_RS04600	0	0	38.0704	0	0	9.5745	20.4221	23.8565
MM_RS04605	851.8892	915.1449	583.1234	356.5317	948.8106	937.1179	437.3384	868.6645
MM_RS04610	27.5933	36.5599	57.5121	16.3712	7.7806	10.4789	9.0931	9.3137
MM_RS04615	128.7765	447.1637	49.9866	148.4093	46.1456	79.3112	40.5288	32.9303
MM_RS04620	88.0915	128.612	34.1153	22.2624	31.549	78.9448	16.5119	19.6253
MM_RS04625	88.3353	100.2726	100.9353	88.1689	21.1264	39.1133	42.5216	43.3439
MM_RS04630	41.7335	42.0585	113.994	77.4561	21.4543	17.4287	50.1988	47.8444
MM_RS04635	87.742	101.2902	194.4094	133.9684	30.7172	40.1676	100.4044	109.3825
MM_RS04640	5.3797	3.5102	8.4113	5.0726	1.1471	7.229	9.6969	7.7766
MM_RS04645	6.886	8.6117	7.4019	3.6523	1.4683	4.6265	3.5463	6.2868
MM_RS04650	375.6016	505.1177	330.103	619.4353	236.1718	373.1777	218.5772	256.0171
MM_RS04655	2297.2661	2576.1424	1496.8165	1421.2806	747.7994	874.8716	574.5561	738.3278
MM_RS04660	4988.7598	5259.2018	3148.4065	6837.9073	2349.2511	3325.319	1848.1695	1805.4261
MM_RS04665	64.2922	67.1937	24.0062	17.5486	15.8733	60.6451	20.4472	36.2479
MM_RS04670	11.6795	12.6538	6.7074	3.1317	7.0817	14.8763	10.2626	9.7704
MM_RS04675	1336.2333	1314.0662	404.7047	370.2917	242.9121	490.5636	58.259	76.9238
MM_RS04680	1080.1499	1031.7841	750.9844	540.9531	278.4195	352.9912	389.2012	477.9315
MM_RS04685	1.4615	1.2445	0	0.9474	0.5713	1.8002	2.2998	1.2231
MM_RS04690	99.5369	90.7138	47.1573	32.7193	41.2699	56.2126	38.2561	33.6748
MM_RS04695	86.0073	94.0941	162.9594	196.5534	21.0667	23.6355	48.312	27.3337
MM_RS04700	19.0703	29.2595	45.4543	17.7374	3.8895	17.6176	18.7884	20.8171
MM_RS04710	71.3412	76.4792	86.1155	34.311	8.5072	14.6441	19.2789	14.84
MM_RS04715	132.6367	206.0022	374.724	504.4723	106.9826	97.1765	151.1683	129.7081
MM_RS04720	82.745	125.4122	44.4721	30.0496	25.9109	45.625	19.2245	26.8293
MM_RS04725	1546.5875	3467.4131	895.8837	709.7706	207.2869	435.4382	194.699	326.6645
MM_RS04730	415.9889	414.2808	264.8196	91.6346	132.619	162.3017	114.3969	216.3183
MM_RS04735	242.8552	235.8251	156.287	129.5976	39.0752	69.0249	24.3093	45.2072
MM_RS04740	324.2521	279.1777	168.3806	119.312	83.9018	116.7293	85.5253	69.048
MM_RS04745	417.6775	471.3961	401.3973	580.2758	133.8905	168.5176	84.7818	122.1708
MM_RS04750	656.827	797.279	397.5411	412.1193	64.1602	136.8143	43.4596	133.1752
MM_RS04755	703.926	762.6231	787.5312	1340.0029	73.4141	127.4656	103.7354	202.0742
MM_RS04760	300.2691	295.096	307.9384	496.602	48.528	69.594	77.1371	86.132
MM_RS04765	263.7445	241.2489	313.6606	377.6477	95.4784	99.5463	113.3654	125.1052
MM_RS04770	139.3899	118.8169	250.3197	270.5403	47.9639	60.916	89.0516	108.2718
MM_RS04775	254.698	200.9622	754.832	381.9575	64.4475	85.2023	140.7693	124.3753
MM_RS04780	234.2113	285.1192	344.1808	219.6974	101.2608	114.6662	190.5628	154.459
MM_RS04785	97.4126	107.7826	219.5787	161.3749	17.1729	56.1407	91.2499	69.2401
MM_RS04790	82.1629	77.2247	41.3555	28.7449	35.1776	62.6509	9.8508	39.2922
MM_RS04795	29.5013	36.047	59.4966	31.7185	24.4714	35.2308	25.3631	37.5358
MM_RS04800	1204.4609	1294.6103	4465.8569	4417.6842	146.8282	200.5806	176.567	246.6953
MM_RS04805	36.7324	27.2308	231.0669	139.0726	16.9884	13.3825	77.667	86.5944
MM_RS04815	19836.7656	27487.211	24053.9691	55172.316	2044.5905	2415.9259	1405.192	4101.3705
MM_RS04820	29.9275	10.3269	31.4739	0	35.063	43.21	22.3446	40.2871
MM_RS04825	88.8755	65.4252	95.5377	106.3646	0	56.8422	0	22.8859
MM_RS04830	93.0978	73.9245	191.5184	80.1216	16.9417	31.1401	15.1551	13.4332
MM_RS04835	9.109	7.3167	6.8749	2.0103	3.8639	3.5809	4.2087	5.3525
MM_RS04840	441.905	283.7176	2375.0609	494.9745	124.0802	114.0147	241.415	212.5099
MM_RS04845	27.7506	10.0361	62.0874	18.4079	15.8938	16.6937	21.3266	27.545
MM_RS04850	70.8924	51.4317	91.3225	91.8648	39.5307	23.514	35.0733	48.3596
MM_RS04855	92.744	70.7731	52.276	40.8454	33.4787	55.3827	32.5367	37.8843
MM_RS04860	3.0474	5.0624	3.2736	3.2904	0.7937	2.1882	2.5559	2.2655
MM_RS04865	16.7294	19.5352	7.2253	2.099	2.5315	3.9884	0.5095	3.6131
MM_RS04870	50.5618	60.0181	49.605	32.777	12.2357	17.0529	9.0931	14.1049
MM_RS04875	2.7127	3.6194	4.2617	1.488	0.4894	3.4699	2.9553	2.0956
MM_RS04880	4.7632	5.3776	2.9994	0.9437	1.1382	2.6898	0.2291	1.6245
MM_RS04885	86.2036	75.2938	63.9809	64.7523	8.0234	18.3292	10.9813	15.4592
MM_RS04890	203114.5236	287917.4893	282325.4882	317440.2807	132674.4029	340738.7308	131136.9952	197206.0974
MM_RS04895	549188.8443	50409.8738	59550.0639	16624.0427	458785.29	419336.8897	884192.5041	251190.0053
MM_RS04900	98.7891	112.9929	24.7049	36.383	44.6739	90.5599	16.7844	33.1553
MM_RS04905	81.5843	80.1396	334.0901	128.5575	19.8715	30.4377	51.8465	20.7458
MM_RS04910	4266.2435	10023.7702	36532.7049	10442.3917	830.1294	1042.7545	3341.6496	1777.1849
MM_RS04915	335.7651	844.9099	1837.2273	436.5537	247.6799	607.5242	1291.3558	1116.5863
MM_RS04920	197.6228	232.8964	434.0156	360.2434	65.5037	115.4446	146.366	200.051
MM_RS04925	59.3808	47.9103	35.3754	32.0011	12.5853	11.3403	11.4833	8.9811
MM_RS04930	144.0168	114.7028	43.9526	44.5688	28.0077	49.4745	17.0824	42.3962
MM_RS04935	129.7853	95.346	36.0145	33.1507	31.02	55.0622	28.3038	42.7971
MM_RS04940	372.5627	381.7707	788.8281	462.6642	96.674	115.0907	138.692	121.1185
MM_RS04945	163.8804	179.501	219.8935	72.1441	22.2829	39.4948	28.5114	27.2596
MM_RS04950	102.1103	169.7538	97.9018	36.2568	19.2562	51.6692	33.4283	47.2365
MM_RS04955	38.0892	37.3368	28.2429	12.3458	22.748	30.3005	21.9771	25.9734
MM_RS04960	43.5629	60.1128	26.5784	18.9008	8.4476	32.0055	23.642	20.9558
MM_RS04965	481.8184	1018.4299	112.7566	147.4079	246.0364	246.9567	193.609	375.506
MM_RS04975	21.965	22.6624	15.642	3.9157	24.4714	35.0034	6.74	14.2463
MM_RS04980	17.8572	28.4323	11.0548	7.2466	54.0118	47.5046	9.7101	26.9432
MM_RS04990	2522.7896	3869.2562	10.6967	39.4216	1001.2285	1351.8897	5.9105	19.7085
MM_RS04995	2868.2305	4858.6047	62.1925	84.8513	1081.1894	1621.0383	7.1642	7.9378
MM_RS05000	5002.6365	4029.2736	53.5428	57.5989	1251.9867	1613.0673	15.2529	20.2798
MM_RS05005	400.6417	471.7729	104.9728	43.8275	111.5894	62.4582	54.3766	106.8748
MM_RS05010	600.0177	422.4621	306.992	163.8556	69.2586	102.5693	78.0633	83.0326
MM_RS05015	1582.8073	1858.8779	2285.758	3814.2197	112.8406	133.3345	227.1175	173.1289
MM_RS05020	228.9704	257.0363	70.3213	22.6669	33.0694	55.2266	13.8444	16.0473
MM_RS05025	6145.3101	7632.207	537.3074	317.3071	551.8969	1224.9263	80.4577	40.2794
MM_RS05030	430.3002	669.4712	132.3356	97.8683	262.5239	418.4135	191.6947	187.3461
MM_RS05035	193.0002	160.2182	661.2774	500.4547	114.1455	125.2699	220.7112	162.2163
MM_RS05040	150.5763	143.8312	610.6515	531.1291	28.1367	57.3221	88.7878	114.0108
MM_RS05045	195.3887	134.2628	951.9189	818.9994	37.0778	57.8316	70.4484	105.3084
MM_RS05050	174.1743	187.8263	682.7107	536.6017	21.4021	33.3267	101.7809	66.4268
MM_RS05055	104.5779	87.9212	68.38	26.9445	53.5002	51.0417	53.6013	47.087
MM_RS05060	133.632	125.2902	47.3524	46.4564	43.999	53.3928	31.0451	29.6345
MM_RS05070	13.3335	20.9088	11.5792	6.5878	4.2904	6.7595	2.6866	5.4431
MM_RS05075	139.4684	133.1281	64.6063	63.5885	33.8834	75.7907	20.5436	28.9561
MM_RS05080	246.5487	377.5145	161.4966	86.1567	21.4595	92.5306	36.3723	68.5095
MM_RS05085	8.6551	7.616	8.4797	3.1343	1.7906	5.6421	9.13	5.1112
MM_RS05090	333.8681	378.0464	389.2704	348.648	53.6791	113.1759	64.8249	130.129
MM_RS05100	123.3315	152.6509	182.0441	226.8191	83.9018	79.5185	181.5369	188.0412
MM_RS05105	206.0073	165.7939	304.8167	241.2228	29.8336	31.7959	56.0438	56.7728
MM_RS05110	43.3863	68.9539	124.5869	65.0904	20.3524	33.2102	25.7487	18.6735
MM_RS05115	0	37.4876	0	0	0	5.6416	0	0
MM_RS05120	259.2042	539.988	108.8209	56.433	97.4664	127.4103	115.4396	74.4915
MM_RS05125	314.3875	325.0394	277.6646	305.0268	122.6257	151.8875	164.325	160.623
MM_RS05130	130.87	157.9641	133.3108	154.6674	108.5975	194.6635	134.2688	404.0918
MM_RS05135	101.7587	98.7839	74.4488	78.3991	89.9713	86.1322	66.9019	94.5242
MM_RS05140	768.5922	881.974	522.4339	1168.9598	150.9068	184.7399	132.9864	167.3557
MM_RS05145	81.7281	138.3285	92.5241	243.4863	24.4714	28.9158	50.896	65.487
MM_RS05150	298.0125	799.472	301.9294	221.7669	165.4402	387.7163	101.5608	231.6948
MM_RS05155	604.0113	859.0655	331.2078	356.9727	285.3933	327.4622	108.4872	139.7056
MM_RS05160	719.9031	632.6456	698.4262	515.6592	302.5167	401.8302	199.7343	245.6891
MM_RS05165	167.1839	117.4836	204.6912	179.3342	177.6006	142.6745	106.8846	143.6793
MM_RS05170	17.8858	15.1183	6.1797	4.1409	0	0	2.4125	7.4842
MM_RS05175	231.0828	199.9615	278.5566	856.8041	47.6813	59.024	120.0381	120.4421
MM_RS05180	221.9991	162.9433	300.0023	539.2019	66.6165	58.9026	132.4391	83.9204
MM_RS05185	156.5007	144.2629	162.2882	190.9697	79.8918	149.6819	272.9263	201.854
MM_RS05190	134.5906	126.6798	164.8611	347.6443	234.9251	297.8329	258.0921	378.0783
MM_RS05195	480.0435	408.9571	329.8267	633.3167	34.9953	67.7199	63.6987	83.6062
MM_RS05200	360.0538	274.0874	343.9279	529.9408	11.5159	25.7029	47.9021	34.2416
MM_RS05205	180.8452	170.2931	95.7017	179.1578	25.0152	67.6844	110.3294	86.9279
MM_RS05210	46.4395	37.9487	90.1792	28.6454	15.7718	15.6781	39.6049	21.9742
MM_RS05215	123.9186	115.0933	489.8637	386.9743	22.0493	28.0276	53.2551	45.7738
MM_RS05220	31.9776	36.8743	34.3734	31.2702	7.6274	8.0113	1.0235	6.3503
MM_RS05225	421.4339	581.0241	598.4024	263.7768	52.4386	180.7239	72.8259	148.749
MM_RS05230	1238.895	1022.1157	439.3242	410.2723	405.8916	743.6361	172.3639	348.624
MM_RS05235	124.2867	162.9998	113.9814	77.2972	192.7744	99.9268	184.1504	98.3641
MM_RS05240	201.9821	230.4399	154.2655	68.9138	24.934	98.2084	80.2967	186.8303
MM_RS05245	1090.7109	1484.9901	1046.829	1482.1042	109.3305	246.6852	237.8751	166.3571
MM_RS05250	1246.5094	2192.62	2393.5432	2306.639	352.1697	811.3231	1546.0343	1887.2299
MM_RS05255	710.1046	880.839	1140.0141	723.3671	419.1018	644.5701	1294.5728	1175.9684
MM_RS05260	1655.5535	6587.8373	6950.1246	12385.9068	391.9788	984.1705	1805.8704	1905.6716
MM_RS05265	684.0217	1032.4027	3435.0827	1757.3575	358.1175	882.2851	1684.4939	1877.7198
MM_RS05270	435.4407	448.2556	2139.7818	1372.0786	117.2655	220.847	667.3857	671.2173
MM_RS05275	1440.3662	1870.2288	16881.3381	16949.8763	640.7049	740.2449	19740.8762	6084.8268
MM_RS05280	98.8626	73.9097	97.1962	66.3154	19.2488	20.8053	15.8575	28.4309
MM_RS05285	29.5417	24.4006	20.4139	8.2074	1.6498	3.8988	10.6256	0
MM_RS05290	122.2616	144.8472	39.8055	104.7868	43.4281	66.7915	22.1991	25.5799
MM_RS05295	83.1163	79.4626	18.6603	13.6407	6.1693	9.7196	17.8805	0.8805
MM_RS05300	35.1586	42.9221	27.8677	15.5766	11.1233	22.198	11.3434	17.9924
MM_RS05305	67.5831	121.2679	45.404	10.9528	29.7216	7.8044	39.8811	77.7696
MM_RS05310	118.3088	118.1665	54.3261	34.2519	17.5116	30.7728	17.3519	7.6902
MM_RS05325	45.6567	63.5159	32.4066	6.722	4.9543	14.5466	8.34	3.8569
MM_RS05330	2359.3199	2698.019	869.0915	480.1199	299.0801	1019.912	43.0422	61.8911
MM_RS05335	189.268	174.8426	260.2239	176.2739	133.0631	157.2298	217.9499	311.8818
MM_RS05340	1080.9282	818.9406	590.0334	316.7745	296.3409	416.9385	328.1654	517.3003
MM_RS05345	1534.2681	1434.8618	901.9015	509.3831	366.5774	491.9677	275.2355	397.5628
MM_RS05350	42.3819	45.5819	118.9073	131.8254	30.0952	30.173	123.9455	159.1212
MM_RS05355	126.0791	105.3639	201.1624	225.2604	43.7909	53.9762	122.3578	147.4262
MM_RS05360	271.7274	215.0482	284.3393	262.0109	95.1906	161.1684	124.614	215.5139
MM_RS05365	1254.7437	1492.7377	413.3543	449.2159	258.6973	530.8648	146.7884	284.7845
MM_RS05370	1974.7464	2572.3988	635.9397	816.7783	402.5545	779.7189	392.7246	726.6241
MM_RS05375	41.8993	56.768	324.2166	75.8918	14.0631	16.7111	132.7945	48.6475
MM_RS05380	34.9794	74.8846	355.2764	62.804	21.8494	40.6198	64.0305	68.6054
MM_RS05385	314.1392	415.536	385.2696	209.2709	21.5924	75.9749	56.7872	53.4168
MM_RS05390	46784.8403	205234.2397	80449.5845	151924.4785	76354.467	120597.3543	49655.4041	119622.5354
MM_RS05395	221.3691	409.9828	375.46	335.2348	43.6229	103.9293	117.3535	170.0764
MM_RS05400	42.8464	33.8881	122.3187	64.569	38.5016	38.5544	95.6188	130.3919
MM_RS05405	39.6286	40.9902	98.108	41.2631	9.2539	22.3551	53.1449	56.7921
MM_RS05410	100.329	179.0894	147.2805	68.296	19.771	26.1355	65.8947	61.457
MM_RS05415	994.0221	1329.7686	77.4857	113.1351	222.467	383.7918	141.4939	69.8528
MM_RS05420	190.7819	245.1564	45.5784	40.5811	57.14	92.3027	42.2179	27.0981
MM_RS05440	240561.642	687712.2976	399083.1526	593292.6374	148861.1062	184064.6055	197308.6128	159505.2133
MM_RS05445	440.0052	492.7553	1176.6099	991.9813	90.6347	116.6152	317.6592	118.5773
MM_RS05450	100.5213	111.8604	67.6307	53.7887	24.7602	36.669	16.5454	13.9588
MM_RS05455	169.1447	260.3143	646.6271	336.4996	25.1705	40.0232	108.4531	115.4234
MM_RS05460	424.1511	633.9699	235.981	758.8844	106.005	207.5187	56.1089	110.0906
MM_RS05465	70.8371	140.3101	193.725	73.9002	24.3426	43.2215	54.1278	68.9337
MM_RS05470	720.0812	646.7619	140.7524	49.2876	89.1649	273.1527	31.9048	155.5392
MM_RS05475	4482.8219	6779.7788	3489.4233	8605.2068	296.9714	502.0454	275.8236	431.0826
MM_RS05480	318.364	366.9609	159.5725	60.2913	12.5852	52.8741	13.5096	5.9873
MM_RS05490	17788.2874	27938.2	42093.6518	21569.4861	17259.1916	36767.9153	23198.984	21527.0369
MM_RS05495	79.7868	89.1033	42.1629	20.3761	36.5562	46.1177	32.9193	30.5053
MM_RS05500	7.8383	4.5623	7.9701	13.733	1.7391	4.056	10.0009	8.51
MM_RS05505	49.2641	69.7269	66.4491	54.7844	12.8475	19.5088	27.3361	21.6107
MM_RS05510	50.0122	44.9851	38.2165	48.7414	8.3788	22.9441	26.9827	27.9032
MM_RS05515	24.2938	36.2668	13.7744	7.3493	8.0929	25.5006	17.2196	21.8634
MM_RS05520	109.3706	138.9251	72.3177	27.054	25.3152	19.9419	40.0827	27.0981
MM_RS05525	85.7739	100.5988	94.34	79.8026	36.6456	82.1461	37.1914	53.7059
MM_RS05530	47.4244	40.2783	66.0158	96.5337	15.0165	41.1831	18.8062	49.2145
MM_RS05535	72.7422	56.6977	60.5236	118.674	11.4838	21.9728	7.9247	30.4386
MM_RS05540	80.853	60.3885	86.7652	139.0098	19.9788	31.976	54.1264	72.1913
MM_RS05545	36.3896	31.3713	83.4289	98.9782	19.6965	36.2035	44.6892	57.5287
MM_RS05550	36.215	43.9362	75.0759	75.1253	41.2575	56.3978	42.0085	109.9749
MM_RS05555	201.3988	301.1502	154.6455	23.314	8.4353	33.2245	40.7473	6.0196
MM_RS05560	118.1137	195.3357	74.2732	29.4787	83.1103	129.8484	81.4088	70.6765
MM_RS05565	467.8222	695.8026	866.3618	716.9319	108.0819	221.6879	152.688	304.1507
MM_RS05570	13.537	13.0522	8.9126	3.7625	9.8858	15.3196	10.9599	12.8372
MM_RS05575	973.4514	988.7368	4645.1144	11099.0578	66.3258	122.7754	242.1269	399.2449
MM_RS05580	106.0221	99.896	457.4754	854.1762	17.979	21.0082	91.6731	152.2499
MM_RS05585	299.3064	618.0071	436.3852	343.0065	38.892	96.0418	49.9578	53.3251
MM_RS05590	33.7916	116.215	122.5908	49.2876	89.1649	132.6742	319.0484	296.9384
MM_RS05595	1956.4345	1899.7018	1037.7976	1978.1081	1763.3301	3533.4908	2220.1192	3641.6956
MM_RS05600	2208.6514	1601.6918	1056.2071	3487.6052	613.1681	1500.4496	966.8192	1386.2419
MM_RS05605	849.6367	566.5406	317.3936	1073.019	522.5059	755.4008	715.7825	1618.6579
MM_RS05610	68.1438	58.5971	55.1184	59.2108	30.8287	34.1639	96.3349	87.9996
MM_RS05615	187.1436	217.4843	186.1841	274.3851	45.3277	62.3088	40.1779	68.6346
MM_RS05620	180.7767	177.657	179.5957	167.6652	52.7346	78.7842	58.1265	111.0633
MM_RS05625	119.2949	118.7193	172.0345	115.6177	27.7034	46.92	82.524	116.1467
MM_RS05630	238.634	343.4667	508.9416	184.4247	34.4667	89.5983	97.676	281.8708
MM_RS05635	448.7525	759.312	216.9921	280.8756	311.8037	382.0787	217.8254	316.6922
MM_RS05640	118807.5	317194.4583	194883.3997	456515.9793	102648.9098	120578.3649	86652.2978	123020.3955
MM_RS05645	610.7482	576.9369	210.2576	243.9568	133.2093	143.4895	65.4439	64.3861
MM_RS05650	270.4332	296.115	115.3547	78.3794	143.4721	179.7738	62.1447	83.8234
MM_RS05655	302.7633	348.748	156.1344	82.4303	160.5933	245.5884	58.1815	126.8811
MM_RS05660	294.463	375.3622	261.3022	262.1477	100.2076	176.4498	145.8212	108.2208
MM_RS05665	1215.8202	1347.1199	530.9312	306.3518	123.912	300.1896	82.6787	99.9339
MM_RS05670	203.5881	209.8758	187.597	167.2431	22.9883	68.3465	70.4484	58.7399
MM_RS05675	265.7888	314.0718	247.1694	386.5402	67.2621	96.9245	53.8219	89.8525
MM_RS05690	10.6052	23.023	14.883	4.9652	4.4912	14.4239	7.5098	10.1081
MM_RS05695	7.825	14.0409	10.5141	6.3408	0	14.4579	7.3881	8.1859
MM_RS05700	16.6934	17.2794	17.0469	4.3286	5.8731	10.7952	3.1523	20.9558
MM_RS05710	218.6601	531.5751	70.1335	30.8645	39.2921	83.0821	18.3142	16.2334
MM_RS05715	150.0801	199.2122	87.1322	55.6689	37.6483	35.5887	28.037	20.1498
MM_RS05720	1322.1961	994.7642	4013.9559	3620.4912	95.3043	161.6424	219.6358	153.4494
MM_RS05725	435.0719	388.4638	329.7221	408.8541	214.7362	309.3992	236.4202	277.6649
MM_RS05730	466.372	549.2784	383.5543	273.5163	165.1817	235.9531	177.3152	221.608
MM_RS05735	162.2273	329.3988	348.4855	402.4751	18.5506	41.1951	22.6704	40.1893
MM_RS05740	49.4159	63.5609	141.9046	72.5122	15.9813	33.5712	38.5992	57.2603
MM_RS05745	155.0779	112.3269	110.1113	68.25	72.8579	117.4157	94.4785	114.3046
MM_RS05750	113.2767	146.2046	165.6129	135.0286	94.3896	122.548	56.2905	104.7792
MM_RS05755	91.4601	102.2125	156.8066	59.027	43.1586	58.1821	55.1647	71.1228
MM_RS05760	85.9565	125.0192	1526.2908	1082.6272	37.9514	50.9703	297.5288	407.1293
MM_RS05765	172.319	229.0824	853.7901	225.1594	48.1533	90.7894	548.4694	569.5256
MM_RS05770	1389.8914	1753.0253	1554.4794	3797.0994	342.8147	677.6747	273.9142	491.5852
MM_RS05775	1444.843	703.2265	575.4475	132.4715	580.5621	372.2496	375.0114	346.8553
MM_RS05780	98.1104	90.2118	30.3003	64.55	19.7488	40.5836	1.3826	17.1568
MM_RS05785	101.2769	148.3483	147.0056	65.6534	37.4085	53.7797	39.1524	51.3885
MM_RS05790	1566.5335	1595.0471	2678.4795	1639.0786	293.6564	383.6635	579.5178	656.7866
MM_RS05795	53.0955	61.5543	53.5503	65.0147	34.593	32.095	47.6554	89.4189
MM_RS05800	664.578	705.3889	495.7653	349.2164	91.2716	144.4228	98.4019	101.3809
MM_RS05805	181.0563	317.9715	201.3531	106.1351	117.4626	184.1715	160.0383	150.7208
MM_RS05810	118.4503	163.2862	169.1973	91.5637	33.3941	54.4912	46.7293	69.4115
MM_RS05815	37.7589	28.8246	14.9534	14.8153	8.7398	15.6054	20.1708	20.3737
MM_RS05820	22.6884	18.0663	44.9508	15.4603	10.7951	14.4329	15.775	17.0743
MM_RS05825	103.7625	69.2981	36.1456	19.5341	19.2957	21.2664	14.3595	20.4804
MM_RS05830	204.6271	186.7533	107.3054	73.007	90.9475	168.7721	99.0801	159.5033
MM_RS05835	6395.8772	5056.1067	483.4566	1102.4239	43615.285	36316.5973	1108.0358	30386.4006
MM_RS05840	209.3047	217.2242	208.8052	85.1892	108.1597	156.7193	122.2708	186.7629
MM_RS05845	21.2525	24.7162	32.0053	21.1431	25.4173	20.6056	14.9004	37.157
MM_RS05850	46.5195	61.6063	163.2869	42.6287	10.4396	17.5087	10.3027	15.3804
MM_RS05855	139.209	233.2943	306.5705	90.8107	44.6645	69.9641	57.0384	56.4196
MM_RS05860	23.9821	26.7897	19.5236	12.803	14.0624	17.268	20.9781	19.7752
MM_RS05865	8.7012	11.2761	30.9171	12.2213	2.8345	10.2713	19.1692	9.3047
MM_RS05870	8.3605	15.728	21.9815	7.8457	5.8731	9.6386	16.9434	11.5257
MM_RS05875	34.9117	50.8862	54.5655	23.152	17.4123	30.028	27.2793	43.9938
MM_RS05885	156.5007	279.1153	105.5233	38.7365	43.3811	97.2623	99.4039	57.1523
MM_RS05890	88.4124	134.9767	429.5538	291.3677	10.8762	23.561	28.7707	43.5194
MM_RS05895	217.9786	222.267	142.6231	110.2641	66.6869	86.6323	43.328	37.1528
MM_RS05900	111.0787	220.4602	199.0989	103.0485	17.0475	46.3576	41.1743	47.0918
MM_RS05905	30.8752	23.039	65.0066	23.504	7.9726	10.4673	24.8723	30.1062
MM_RS05910	8.1482	7.7031	7.1839	2.6762	5.3985	10.2702	4.4528	6.6615
