gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
MM_RS13990	4.45	4.803	3.6909	2.9004	4.3955	3.4842	1.9869	3.7212
MM_RS14000	7.4119	7.6389	7.9737	6.7189	7.7863	7.7972	8.6144	8.5482
MM_RS14005	6.4254	5.7823	7.5975	8.1393	5.7082	6.1144	7.1614	7.5096
MM_RS14010	6.5388	6.0633	7.6311	8.5657	6.7187	6.3692	7.1418	7.4546
MM_RS14015	8.4953	8.0946	7.6144	7.7835	8.6044	8.1237	7.5801	7.4434
MM_RS14020	7.6267	7.8469	7.7929	9.6243	6.2119	7.1662	6.5689	6.6893
MM_RS14025	6.244	6.0797	5.5476	5.5221	5.1966	4.7877	6.0018	4.8193
MM_RS14030	6.2879	6.9601	6.1122	7.0156	5.7082	6.1144	5.8653	5.5646
MM_RS14035	8.0488	8.3352	7.5369	7.3572	8.393	7.9085	7.692	6.9815
MM_RS14040	8.01	8.2013	8.1785	8.0964	8.5211	8.2699	7.5359	7.6035
MM_RS14045	6.92	7.1924	6.6913	6.8087	7.3628	6.9918	7.6089	7.5934
MM_RS14050	6.3022	6.5065	7.1192	7.2756	5.3145	5.5986	5.8167	6.4176
MM_RS14055	7.4317	7.0292	8.6769	8.7482	7.3899	7.136	8.1591	8.1309
MM_RS14060	7.5921	7.571	8.9885	8.6327	8.1768	8.2837	9.2838	9.388
MM_RS14065	7.9835	8.3756	7.9045	8.5599	7.9408	7.8258	7.7318	7.157
MM_RS14070	7.7678	8.1421	7.1152	7.7736	7.8848	8.311	7.3437	7.3011
MM_RS14075	6.2588	6.1356	6.1893	6.4603	6.1498	6.6932	6.5979	6.7993
MM_RS14080	7.0189	7.1581	6.0883	6.2484	6.5844	6.3692	6.0018	5.8296
MM_RS14085	5.5268	5.3941	5.9622	4.722	5.8709	5.5537	5.7144	6.1942
MM_RS14090	8.9767	8.4436	9.537	9.2624	9.0823	9.1098	9.6276	9.5953
MM_RS14095	10.9642	10.6871	8.6675	8.9079	9.0402	9.4351	8.0687	7.6822
MM_RS14100	7.0868	6.7814	5.4756	5.8576	5.4235	4.7077	6.0018	3.9939
MM_RS14105	8.8059	9.0378	8.2859	8.8852	9.1551	9.6978	9.7327	9.4256
MM_RS14110	4.2267	5.2129	4.8538	5.6786	3.5401	4.2231	5.4215	4.2227
MM_RS14115	2.7814	3.3053	4.5368	0.262	4.1631	0.262	3.9823	3.7212
MM_RS14125	6.7314	6.7408	6.6591	6.4102	6.3834	6.0831	6.2776	5.3402
MM_RS14130	5.8339	5.5899	6.1818	6.8841	6.6753	5.9848	5.8167	6.6893
MM_RS14135	3.5418	3.8968	1.9746	4.4999	0.262	4.9354	0.262	4.4199
MM_RS14140	6.9293	6.0878	7.2864	6.3044	9.0572	7.239	6.5091	7.7477
MM_RS14145	6.2139	5.6569	5.2637	4.1779	7.2783	6.145	6.6264	5.4342
MM_RS14150	6.0191	6.2413	5.0487	6.2341	6.9547	7.0577	6.6816	5.9929
MM_RS14155	7.6437	7.7581	7.6393	8.1043	6.6306	7.4001	7.3942	7.2243
MM_RS14160	0.262	1.8139	1.9746	2.9004	2.3905	3.8269	3.3172	3.8641
MM_RS14170	6.0535	6.263	6.5049	6.0168	5.8709	5.3049	4.2986	5.0743
MM_RS14175	5.5021	5.4456	5.0152	5.0185	2.3905	4.1028	3.7933	4.2227
MM_RS14180	7.0276	5.9069	6.0639	5.9305	10.0109	8.5868	6.2041	7.72
MM_RS14185	5.2879	5.1049	6.2977	5.5221	5.0682	5.2495	5.6604	6.0826
MM_RS14190	6.1832	6.2193	7.0671	7.1361	5.6194	5.8425	5.2853	6.0234
MM_RS14195	5.3165	4.6132	5.5593	3.985	5.1966	4.4369	5.8653	4.4199
MM_RS14205	5.551	5.5315	4.3608	3.0419	5.3145	6.145	2.5888	4.2227
MM_RS14210	4.8916	4.5439	4.8913	5.084	6.085	6.0183	7.1807	7.0424
MM_RS14215	6.3445	6.4635	6.3253	6	6.5368	6.8869	6.0446	6.5068
MM_RS14220	3.8084	3.7396	2.9836	2.3572	5.4235	4.334	4.6713	3.9939
MM_RS14225	3.8872	3.1874	3.1814	3.4968	3.0819	3.8269	3.7933	3.8641
MM_RS14235	6.3583	6.0468	6.2553	6.0168	7.2783	6.9403	6.9526	6.7454
MM_RS14240	6.9385	7.083	7.1996	7.9852	9.5706	8.5812	9.617	8.8922
MM_RS14245	3.6364	3.8204	4.3608	3.1703	5.5248	4.334	6.5091	4.8874
MM_RS14250	5.0702	5.3408	5.5	4.8779	4.1631	5.2495	4.7768	5.1866
MM_RS14255	7.2363	6.8641	5.3603	5.9305	7.3071	6.8125	6.4782	6.3945
MM_RS14260	3.2129	3.3607	2.2487	2.3572	3.5401	4.533	3.0006	4.6726
MM_RS14265	6.3445	6.333	6.5926	6.0662	5.4235	5.0694	5.8167	5.4342
MM_RS14275	7.9835	7.412	8.1728	7.0811	8.2525	7.6232	8.0267	7.2503
MM_RS14280	5.5749	6.1039	5.703	5.1157	3.0819	3.8269	3.5752	4.3246
MM_RS14285	5.477	5.7723	6.392	5.4495	7.9408	7.1662	6.2413	8.3395
MM_RS14290	5.229	5.4072	6.4496	5.5686	4.5954	3.2755	5.6604	5.0743
MM_RS14295	6.5628	6.8594	7.6932	6.1902	7.7657	7.136	8.6971	8.3636
MM_RS14305	3.3313	2.9894	3.459	3.0419	4.3955	2.7316	2.5888	2.6452
MM_RS14310	8.7336	8.4994	9.2035	8.2251	10.1282	9.6612	9.8246	9.6911
MM_RS14315	6.0017	5.6349	6.2767	4.7626	7.1256	6.145	6.9526	6.2726
MM_RS14320	3.6364	2.9166	2.9836	2.3572	3.0819	3.6659	0.262	1.735
MM_RS14325	7.4382	6.9689	7.763	7.4716	6.0171	6.3692	6.3477	6.1395
MM_RS14330	5.1358	5.9521	5.2637	4.3479	4.5954	4.334	4.7768	3.8641
MM_RS14335	4.45	3.5628	4.3608	3.2878	3.8854	4.2231	3.0006	3.8641
MM_RS14340	4.5973	3.8591	4.3338	3.0419	4.9272	4.8634	4.1492	2.6452
MM_RS14345	6.4254	6.5246	6.9743	7.1361	5.3145	5.004	6.0446	4.8874
MM_RS14350	3.6364	3.6974	4.5368	3.5908	3.0819	0.262	1.9869	0.262
MM_RS14355	7.1276	6.3398	5.6818	4.6372	6.9905	6.8869	6.0861	5.0743
MM_RS14360	8.5015	8.0784	5.6603	5.7808	8.3245	7.935	5.6043	6.0234
MM_RS14365	5.5268	5.1049	3.5086	4.0523	5.4235	6.0511	4.5575	5.0743
MM_RS14370	4.1649	4.4711	3.459	3.8402	6.2119	5.9506	6.3477	5.0743
MM_RS14375	6.5628	7.2037	8.2341	9.1825	4.5954	6.2044	6.0861	6.8342
MM_RS14385	8.9381	8.4918	7.1657	7.5018	12.3055	10.6906	9.7873	10.5399
MM_RS14390	5.0014	5.3543	4.3338	5.0185	6.2714	6.3163	6.0446	5.388
MM_RS14395	6.4122	4.9707	4.3608	4.0523	6.6753	7.0085	6.7349	6.4176
MM_RS14405	6.8337	6.5717	5.0814	6.2906	8.9968	8.9191	8.4728	6.5283
MM_RS14410	7.0014	6.634	6.4558	6.7495	7.2192	7.2103	6.907	7.4206
MM_RS14415	6.8138	6.1277	5.2349	5.2358	6.6753	5.9848	5.2121	6.0533
MM_RS14420	7.0276	6.6777	6.2337	6.9023	5.1966	5.5537	4.6713	4.6726
MM_RS14425	7.2876	7.2729	6.3116	6.6771	7.2783	7.2947	6.4144	6.347
MM_RS14430	9.8996	9.9182	10.1387	11.1799	8.3104	8.5241	8.67	8.0955
MM_RS14435	7.3091	6.6723	7.5161	7.2185	7.2192	7.8163	7.6648	7.5096
MM_RS14440	7.1595	6.6884	7.5805	7.6223	7.1575	7.45	7.4589	7.0572
MM_RS14445	6.8727	6.7714	9.365	9.3971	5.5248	6.0511	6.6264	7.9912
MM_RS14450	7.6095	7.0249	7.4612	7.2545	9.4013	9.5339	9.7327	9.655
MM_RS14455	4.8135	5.5196	4.9808	5.6786	5.5248	5.5986	5.0534	5.7946
MM_RS14460	6.9385	6.3734	8.4685	7.5719	6.8415	6.8687	8.1395	7.7106
MM_RS14465	8.5414	8.3722	9.8546	8.788	6.5844	5.9154	6.9526	6.4176
MM_RS14470	5.3165	5.3271	5.0651	5.2643	4.7709	5.3582	5.6043	5.2908
MM_RS14475	4.8531	4.6576	4.0648	3.6789	4.9272	5.5537	3.0006	5.7587
MM_RS14480	7.2876	7.8612	5.9445	6.4102	7.8265	7.7778	7.3607	6.7082
MM_RS14485	6.5628	6.7864	5.9796	5.6996	7.8848	7.4001	7.6648	7.1977
MM_RS14490	6.9385	6.9014	5.9356	5.8945	4.9272	5.132	4.7768	3.8641
MM_RS14495	7.0189	7.988	8.5052	8.1316	8.1294	8.5812	9.0571	9.4595
MM_RS14500	6.1519	6.5832	8.5409	8.5657	6.0171	7.0085	7.6511	7.0719
MM_RS14505	3.9619	3.1874	2.4739	2.3572	3.0819	5.004	3.3172	4.2227
MM_RS14510	5.8729	5.9342	4.8538	5.6136	6.5844	6.7138	5.2121	7.3258
MM_RS14525	8.1234	8.0661	6.7176	7.4531	6.7608	7.3483	6.7607	6.6702
MM_RS14530	8.3336	8.4608	6.5697	7.0811	8.4964	7.9174	7.1614	7.374
MM_RS14535	5.6885	6.1512	5.5476	6.8841	4.7709	5.132	5.355	5.2908
MM_RS14540	8.0783	8.4872	8.1127	8.937	7.9223	8.5124	7.4269	8.3814
MM_RS14545	4.5008	4.3944	4.7353	5.6136	6.2119	6.1144	5.7144	5.6842
MM_RS14550	6.2139	6.7864	6.6699	5.8004	6.085	5.9154	5.8167	5.5224
MM_RS14555	2.6008	1.8139	1.0633	0.262	3.0819	2.3474	0.262	0.262
MM_RS14560	5.9295	6.1969	7.4298	7.097	4.3955	5.5537	3.9823	5.1866
MM_RS14565	7.7781	8.1825	8.7864	8.0884	7.3628	7.8163	7.4746	7.5729
MM_RS14570	8.6064	8.3822	8.0726	8.4495	7.6584	7.8353	6.8599	6.5703
MM_RS14575	4.7309	4.2566	4.9096	4.2935	4.5954	4.9354	5.1349	6.0826
MM_RS14580	5.7316	6.4572	4.8538	4.9847	5.6194	7.4127	5.8653	6.1671
MM_RS14585	6.0535	6.6937	6.2481	5.8945	5.7082	5.7657	4.5575	4.5091
MM_RS14590	8.5474	8.92	9.6138	10.5371	8.0969	8.7199	8.3839	8.3212
MM_RS14595	6.1519	6.4635	6.0963	6.4102	6.2119	6.8687	5.7144	6.247
MM_RS14600	7.4446	7.4184	7.3482	7.671	6.4874	6.2615	6.1265	6.5068
MM_RS14605	4.9291	4.8611	4.5602	5.399	5.0682	5.3049	4.2986	4.2227
MM_RS14610	8.7204	8.82	7.7503	8.7582	8.5211	8.3177	7.5801	7.5625
MM_RS14615	5.3445	4.8226	7.606	7.0569	4.9272	6.0831	8.6632	6.5068
MM_RS14620	8.2361	8.1806	8.5394	9.1447	7.4934	7.1958	10.5698	7.6336
MM_RS14625	6.5509	6.4191	6.5169	8.0844	7.1575	6.6724	9.1284	6.7454
MM_RS14630	9.1904	9.9312	8.9065	9.9847	7.1886	7.2531	9.7873	7.4988
MM_RS14635	8.4541	8.5979	7.7655	9.856	7.4165	6.6932	9.5812	7.0572
MM_RS14640	9.1413	9.5323	8.6915	11.0808	7.977	7.7381	9.3871	7.7927
MM_RS14645	9.6933	10.7476	6.9345	8.4245	9.8349	9.7855	10.1078	8.2648
MM_RS14650	6.0704	6.906	5.5938	6.4726	6.9547	8.0366	7.1807	7.2374
MM_RS14655	3.8084	3.1245	2.5734	3.0419	5.4235	5.4096	4.6713	5.6454
MM_RS14665	2.7814	3.3607	2.666	3.7618	4.9272	6.0183	5.1349	5.479
MM_RS14675	9.0677	9.0514	9.3921	9.8419	6.4364	7.1052	6.3477	7.3258
MM_RS14680	5.229	5.3133	4.6935	4.2369	6.7187	5.9848	5.0534	6.247
MM_RS14685	5.229	5.3941	6.0391	6.544	4.9272	5.132	6.0018	6.1395
MM_RS14690	6.8727	7.6662	7.433	6.0168	7.8848	8.116	8.2624	7.8871
MM_RS14695	6.9837	7.3892	5.3333	6.1602	5.7919	6.7933	5.2853	5.3402
MM_RS14700	8.2135	8.0371	7.7375	7.8879	6.9905	7.1662	5.6043	6.3945
MM_RS14705	11.7302	11.3558	9.4606	9.2712	9.4663	9.5483	8.8912	8.6249
MM_RS14715	10.4264	10.4353	10.7291	11.0032	10.327	10.2243	10.597	10.1906
MM_RS14720	6.2139	5.1049	0.262	0.262	0.262	0.262	5.8653	7.72
MM_RS14730	6.8238	6.699	6.2553	6.0823	8.6044	8.3898	8.1493	8.1379
MM_RS14735	5.8729	5.752	5.8901	5.8388	6.7187	6.6512	6.8599	6.7636
MM_RS14740	5.1675	5.7923	6.0308	4.8405	5.6194	6.145	6.0446	5.7587
MM_RS14745	4.9291	4.9707	4.8913	4.6803	3.5401	3.8269	2.5888	3.1781
MM_RS14750	7.2876	6.9777	6.7331	5.9829	6.8802	7.239	7.5508	7.6532
MM_RS14755	4.2859	3.6974	4.7145	4.5929	4.3955	3.9715	6.7085	4.8874
MM_RS14760	7.0532	7.8659	7.5131	6.9023	7.0596	7.8163	7.0815	8.1449
MM_RS14765	6.7732	6.645	6.0308	5.373	6.7187	6.3163	6.3131	5.7946
MM_RS14770	5.6214	6.4572	6.3389	5.7808	5.4235	5.3049	5.0534	5.7219
MM_RS14775	6.8727	6.5305	5.6924	5.399	4.5954	3.8269	4.2986	3.5624
MM_RS14780	6.5865	6.9243	7.3003	7.9285	4.9272	5.7657	5.485	4.9524
MM_RS14785	5.477	5.381	6.5812	5.5455	5.5248	5.5537	5.7144	6.5283
MM_RS14790	8.0948	7.6222	6.6699	6.3583	9.4277	9.2218	7.9387	7.6629
MM_RS14795	4.3427	5.4456	5.9085	4.2935	5.6194	4.8634	4.2986	4.1128
MM_RS14800	5.372	6.3054	8.305	6.0168	6.2714	6.5632	6.4782	6.7454
MM_RS14805	5.892	6.6614	4.6721	5.399	5.3145	6.6297	3.5752	4.3246
MM_RS14810	5.6214	6.3533	4.0315	3.5908	5.3145	6.1144	3.0006	3.5624
MM_RS14815	6.7629	6.9197	7.3715	6.4355	7.3628	7.3083	7.1019	6.5908
MM_RS14820	5.551	4.9169	5.1448	5.5221	4.3955	5.132	5.355	5.4342
MM_RS14825	4.2859	4.3678	4.8727	5.6786	5.1966	4.623	6.4782	6.1942
MM_RS14830	3.9619	4.6132	3.0527	4.4999	6.2714	7.5677	5.5459	6.8169
MM_RS14835	5.5983	6.4759	5.6494	5.0517	5.0682	5.5072	5.5459	5.0147
MM_RS14840	5.6441	8.3007	4.5833	4.9144	3.8854	6.0831	5.1349	3.5624
MM_RS14845	5.1986	6.3398	5.1754	5.5455	5.9459	5.9154	5.6043	3.5624
MM_RS14855	6.5509	6.7612	6.5755	8.147	5.0682	6.4934	5.7144	5.0147
MM_RS14860	5.0362	3.5628	5.7546	2.5638	4.3955	2.7316	3.3172	2.9374
MM_RS14865	6.0364	5.6013	5.6603	5.2922	5.7919	5.4096	4.6713	6.2208
MM_RS14870	4.7309	4.2566	4.6504	5.6996	4.1631	4.2231	3.0006	5.9297
MM_RS14880	8.7547	9.0648	9.6847	10.5444	8.4327	8.6199	8.8912	7.6918
MM_RS14885	2.1426	1.9788	1.81	1.8029	2.3905	3.4842	0.262	1.735
MM_RS14890	7.7883	7.88	6.159	6.8932	7.3352	7.6232	6.4467	6.6702
MM_RS14895	6.1832	5.9069	4.9096	5.1157	5.8709	5.6423	5.1349	6.1395
MM_RS14900	6.1198	6.3866	5.2779	5.4244	5.6194	5.3049	4.875	4.8193
MM_RS14905	4.3427	5.5899	5.7946	5.2067	3.0819	3.4842	4.4339	3.5624
MM_RS14910	5.372	4.8986	5.1448	5.177	5.6194	5.8794	5.485	5.3402
MM_RS14915	5.7734	5.7105	5.2202	4.8779	6.085	6.0511	5.5459	6.0234
MM_RS14925	4.45	6.1512	5.2919	7.4407	3.0819	3.0302	3.5752	3.3833
MM_RS14930	7.1114	8.0413	6.2116	6.0168	7.2192	8.725	7.5056	7.3011
MM_RS14935	5.984	5.5899	4.9808	5.0517	6.4874	6.445	6.9749	6.4405
MM_RS14940	6.5143	6.3533	5.9622	6.544	6.4874	6.7541	7.0815	6.6702
MM_RS14945	7.8433	8.0906	7.768	8.4832	7.3628	7.6448	7.7448	7.4546
MM_RS14955	3.3313	2.8397	2.4739	1.3762	4.5954	3.0302	3.3172	2.6452
MM_RS14960	3.725	4.3133	4.3063	2.9004	4.5954	4.7877	3.3172	4.1128
MM_RS14965	5.6885	5.0888	5.9445	4.6803	5.5248	4.533	3.7933	4.6726
MM_RS14970	4.3974	3.8204	3.5086	3.1703	5.5248	5.132	4.967	4.1128
MM_RS14975	5.7939	6.2772	4.7353	4.9499	5.7919	5.6423	4.4339	5.1866
MM_RS14980	7.2658	6.7864	5.2202	5.373	7.1575	7.0415	3.5752	5.6454
MM_RS14985	8.8407	8.8382	8.025	7.7436	9.4342	9.2885	8.549	8.8026
MM_RS14990	9.8759	10.3644	11.0017	8.2069	9.0316	9.0135	8.9875	6.485
MM_RS14995	5.372	5.3543	6.2337	5.7407	4.7709	5.8794	5.355	5.9297
MM_RS15000	4.3427	4.4459	6.3184	5.9829	4.7709	3.9715	3.5752	5.0147
MM_RS15010	6.9013	7.3892	8.3033	9.19	5.9459	6.1144	6.7349	7.3011
MM_RS15015	6.5509	7.1886	6.8034	7.3834	6.4874	6.6297	7.309	7.6434
MM_RS15020	4.9291	5.3408	4.9981	4.0523	5.0682	5.4592	4.4339	3.1781
MM_RS15025	5.7102	5.6786	5.032	5.4244	4.1631	4.7077	3.0006	3.5624
MM_RS15030	5.0014	4.8226	5.3059	5.0517	3.5401	3.4842	5.6043	3.7212
MM_RS15040	5.1675	5.6786	3.6475	3.1703	0.262	2.3474	1.9869	3.1781
MM_RS15045	7.0276	6.5246	5.4756	6.0982	8.1923	7.9867	8.016	6.885
MM_RS15050	10.2864	10.0667	9.0394	9.8607	9.9485	10.0471	7.869	7.8364
MM_RS15065	4.2859	4.6132	4.5833	3.7618	4.3955	3.6659	2.5888	5.3402
MM_RS15080	0.262	3.6974	3.2991	0.262	0.262	0.262	0.262	0.262
MM_RS15085	6.8533	6.645	5.8901	5.6786	8.1454	7.3083	6.7349	7.4546
MM_RS15090	4.2267	5.1676	4.464	4.2369	5.3145	5.4096	5.1349	5.4342
MM_RS15095	8.7442	7.8893	5.4127	5.8004	7.0596	6.9918	4.7768	4.4199
MM_RS15100	7.7044	7.7402	6.8132	7.2258	7.636	7.2247	6.907	6.885
MM_RS15105	9.2747	9.3852	9.7019	10.2962	8.0122	8.8039	8.7368	8.2712
MM_RS15110	8.1474	8.7679	8.1167	7.9285	8.393	7.7778	8.2533	7.8619
MM_RS15115	7.773	8.3352	7.2864	8.2324	7.3352	7.6554	7.4106	7.157
MM_RS15120	3.6364	4.3678	3.9975	3.5908	4.1631	4.7077	4.2986	4.5091
MM_RS15125	4.8135	5.7923	5.524	4.6372	6.4874	5.5072	4.6713	5.5646
MM_RS15130	6.71	6.4127	6.8798	7.7436	6.3834	5.6423	6.2776	6.3709
MM_RS15140	8.4477	8.9426	7.8604	7.6973	7.7657	8.1314	7.1997	7.3501
MM_RS15145	5.9295	5.9521	4.4133	4.7626	6.2714	5.8046	5.7665	5.6056
MM_RS15150	8.4347	9.6328	6.7279	6.2767	5.7082	6.175	6.3477	3.1781
MM_RS15155	6.742	7.6635	5.8527	6.9902	5.8709	6.4202	5.6604	5.1315
MM_RS15160	6.7732	7.2871	7.5011	8.0884	5.6194	5.5986	4.967	5.5646
MM_RS15165	5.0014	4.6793	3.0527	3.4968	6.5844	6.8125	5.7144	5.4342
MM_RS15170	8.0402	8.1976	7.653	7.7687	8.952	7.8995	8.188	7.7293
MM_RS15175	5.2879	5.3677	4.6721	4.6372	6.2119	5.5072	6.2041	5.5646
MM_RS15180	8.5293	8.9459	7.1771	7.7436	7.2783	7.0577	6.5091	5.9297
MM_RS15185	4.1649	4.4711	6.3253	5.7808	4.7709	5.6423	6.3477	6.247
MM_RS15190	3.5418	4.2566	4.8913	4.4999	3.8854	5.004	6.1265	5.9616
MM_RS15210	9.2728	9.1419	8.1803	10.6076	9.2762	9.0942	8.5638	8.4892
MM_RS15215	6.8038	6.1356	4.9981	4.6372	7.9947	8.1691	6.6264	7.2111
MM_RS15225	6.6992	7.1348	8.2195	7.2895	7.2783	7.8446	8.0373	7.8704
MM_RS15230	6.8038	7.3322	6.3116	7.3638	7.1256	7.51	7.1418	6.6893
MM_RS15235	5.399	5.8022	3.8524	4.1165	3.8854	5.2495	0.262	3.9939
MM_RS15240	5.7734	6.1512	6.5582	6.8563	5.5248	6.3949	6.4782	6.347
MM_RS15245	5.6441	5.0393	5.8045	5.6136	5.6194	3.8269	5.8653	4.7478
MM_RS15250	5.5749	5.8412	4.2205	4.8405	4.1631	5.004	4.4339	2.9374
MM_RS15255	8.6351	8.3335	8.5642	8.9698	8.2818	8.4463	7.6648	8.1026
MM_RS15260	5.7734	5.8977	5.4127	5.9126	6.2119	5.7657	5.8653	6.247
MM_RS15265	7.0362	6.4446	6.0721	5.7808	7.6805	6.9049	4.875	6.0533
MM_RS15270	5.5268	5.3271	5.3333	5.5913	5.7082	5.5986	5.485	5.8637
MM_RS15275	9.0465	9.2178	7.2181	10.7962	10.4639	11.0424	9.2245	10.524
MM_RS15280	7.9701	8.0723	7.0793	7.7835	5.7919	7.181	6.8357	6.0826
MM_RS15285	8.0741	8.1146	6.405	6.5087	8.3796	8.8371	7.7705	7.6629
MM_RS15290	4.6432	4.8986	5.1602	4.3479	3.5401	5.132	3.0006	4.7478
MM_RS15295	3.725	3.5149	4.3063	3.5908	2.3905	2.7316	3.7933	3.3833
MM_RS15300	4.9657	5.1828	6.5347	4.451	5.4235	4.8634	6.1265	5.6056
MM_RS15305	5.6885	4.842	3.6909	4.4999	6.2119	5.8046	6.8836	5.7946
MM_RS15310	6.1359	6.4635	5.8336	6.9293	5.1966	4.8634	5.1349	4.5091
MM_RS15315	8.3715	8.2291	8.9122	9.5203	8.5574	8.1617	9.42	9.6816
MM_RS15320	7.8086	8.6385	8.6594	9.223	11.5128	11.5929	11.0177	11.0299
MM_RS15325	9.2453	8.9758	8.732	8.7253	10.277	9.8239	10.0849	9.4651
MM_RS15330	9.4764	9.6684	9.1515	7.9506	8.8288	9.2678	8.7754	8.5163
MM_RS15335	8.4084	8.6092	7.9996	7.1206	8.2227	7.7581	7.1019	6.0533
MM_RS15340	6.7732	7.3793	6.9786	7.9938	6.4364	7.2247	5.9122	7.0719
MM_RS15345	5.5021	7.4597	7.851	6.1602	5.0682	5.3582	5.8167	5.2397
MM_RS15350	8.2361	8.5295	7.6448	8.4086	6.3285	6.7739	6.5979	7.157
MM_RS15355	9.6851	9.1044	8.8671	9.2624	10.2625	9.9463	9.3407	9.7171
MM_RS15360	9.0508	8.6021	7.3142	7.7637	9.7061	9.8168	8.6285	8.7211
MM_RS15365	6.6212	6.4635	6.4806	6.6771	9.46	7.7875	8.926	9.7171
MM_RS15375	7.3785	7.2586	5.3333	5.7808	7.5182	7.0415	6.8112	6.2978
MM_RS15380	8.2911	8.4245	7.0423	7.1284	8.9059	9.2816	7.9612	8.1026
MM_RS15400	4.7309	4.7831	7.1192	5.5686	4.7709	6.0511	5.6604	4.8193
MM_RS15405	7.9291	7.7632	8.8718	10.3227	7.3352	8.6839	8.5638	9.6623
MM_RS15415	4.7309	4.8799	5.9622	5.399	6.3285	5.3582	5.7665	5.2908
MM_RS15420	7.3717	6.8403	6.2409	7.1049	7.6805	7.7778	7.1019	7.9441
MM_RS15425	6.8138	6.6395	5.1602	5.2643	7.2491	7.3351	6.4144	6.247
MM_RS15435	8.9811	8.8668	10.0918	10.7313	8.9879	9.8286	9.9592	9.7653
MM_RS15440	7.2212	6.995	7.7478	7.8366	8.6273	9.0824	9.5219	10.0604
MM_RS15450	6.4514	5.8602	6.0721	4.4999	7.3899	7.0577	3.7933	5.4342
MM_RS15455	7.858	7.9237	7.5833	8.6544	7.5182	7.6974	7.2186	7.3858
MM_RS15460	7.1516	7.9078	7.4267	6.7495	6.3285	6.5403	5.5459	5.6056
MM_RS15465	6.0535	6.03	5.5938	5.6572	5.6194	4.2231	4.7768	4.1128
MM_RS15470	5.551	5.5075	4.8727	4.7626	4.7709	4.9354	3.7933	4.7478
MM_RS15475	5.814	5.4707	7.1846	7.5547	5.7919	5.5986	8.4491	7.952
MM_RS15485	5.0362	5.0054	7.2181	7.7181	5.3145	5.5986	7.1418	7.3258
MM_RS15490	5.9295	5.7723	6.8844	7.2615	6.1498	6.0183	6.8112	7.157
MM_RS15500	7.5202	7.3492	7.9068	8.9124	7.4682	7.7281	8.425	8.2193
MM_RS15505	4.7728	4.803	4.606	3.7618	4.1631	4.4369	2.5888	4.4199
MM_RS15510	3.5418	4.1976	3.8901	1.8029	5.0682	3.9715	3.0006	2.9374
MM_RS15515	4.8916	4.7007	5.0487	3.7618	4.1631	3.6659	3.5752	2.9374
MM_RS15520	6.7937	7.2074	8.1028	6.2906	5.6194	5.5986	6.8357	5.9929
MM_RS15525	4.3974	7.4152	5.8621	5.6786	4.3955	7.2531	5.5459	4.3246
MM_RS15540	6.5266	6.2914	5.4878	4.9499	7.5182	7.4377	5.9577	6.5283
MM_RS15550	6.9748	6.9601	5.703	6.345	7.0255	6.4694	5.8653	4.5932
MM_RS15555	5.7527	5.9785	4.7353	4.1165	3.0819	4.2231	2.5888	4.5932
MM_RS15560	7.7626	7.7247	7.1426	6.0335	6.3834	6.3163	3.9823	5.6454
MM_RS15565	6.1198	5.6893	5.9085	6.0335	4.5954	4.7877	5.9122	4.5932
MM_RS15570	2.7814	2.479	1.3816	1.3762	0.262	0.262	0.262	1.735
MM_RS15575	4.8916	5.2853	5.9085	5.8004	4.1631	4.2231	3.3172	4.2227
MM_RS15580	6.4384	6.6669	7.0172	6.1295	5.8709	7.0251	7.4589	7.0274
MM_RS15585	7.7364	7.8349	7.851	7.2756	7.0255	6.8687	6.8599	6.5068
MM_RS15590	5.7939	6.6614	6.7936	6.0499	5.8709	6.145	7.0608	6.5494
MM_RS15595	5.8339	5.4707	4.3338	3.1703	5.7919	5.3049	5.1349	5.5646
MM_RS15610	7.7626	7.9988	6.9568	7.2545	7.977	8.5979	7.7187	7.7568
MM_RS15615	7.7934	8.0682	6.9916	7.6223	7.59	8.1083	7.309	7.7927
MM_RS15620	7.8335	6.9243	7.6311	7.5373	7.1256	7.1207	8.1493	8.0517
MM_RS15625	6.1035	6.9106	5.3735	5.9305	3.8854	4.1028	3.3172	4.1128
MM_RS15630	3.4405	3.2476	3.2991	3.1703	0.262	0.262	3.0006	1.735
MM_RS15640	5.1358	5.6126	8.0397	6.7695	3.5401	4.2231	6.8112	6.4629
MM_RS15645	6.8727	6.8594	7.3549	8.0521	9.7007	9.1329	8.6214	9.3613
MM_RS15650	3.9619	3.8591	3.1185	3.6789	4.1631	4.623	4.1492	4.7478
MM_RS15655	5.3165	4.5904	4.3338	4.4004	5.3145	4.7077	4.5575	4.8874
MM_RS15660	5.0014	5.7723	5.5938	5.2922	5.0682	4.9354	4.875	4.8193
MM_RS15665	8.5743	8.8466	9.0945	9.5233	7.7023	8.116	8.0267	8.1656
MM_RS15670	5.6441	5.2853	4.0315	3.985	5.7919	5.132	4.5575	4.9524
MM_RS15675	6.92	7.3356	6.8611	7.6495	11.2629	11.8728	10.629	11.0844
